3250,4410
3255,16335
3263,3915
3272,10015
3277,17805
3287,4500
3289,800
3292,2980
3295,1360
3297,7095
3300,12630
3301,6990
3303,12900
3305,18860
3309,2695
3328,8060
3335,19735
3343,6460
3350,15605
3351,2345
3353,19405
3356,1150
3358,12060
3359,14975
3361,4045
3363,19020
3371,17650
3394,4150
3396,5530
3400,6405
3409,9455
3410,16375
3411,9445
3413,1050
3418,16760
3429,16090
3432,19040
3433,3705
3437,11600
3438,16570
3439,14120
3440,15255
3446,4310
3456,315
3459,9260
3461,8570
3466,5430
3482,1500
3492,18680
3499,6025
3500,3350
3503,12850
3510,11935
3540,7880
3542,8725
3546,4945
3565,14115
3567,13775
3568,16930
3575,10800
3578,2460
3585,15855
3587,3395
3590,8400
3591,15640
3597,11365
3598,2850
3600,14770
3601,12765
3603,5555
3618,15620
3627,6735
3630,2540
3631,19340
3642,330
3646,8645
3649,10150
3657,265
3661,18450
3670,14680
3706,19445
3708,14005
3715,6650
3718,1600
3721,5020
3724,4720
3728,2030
3732,2925
3735,2815
3743,5215
3744,12385
3756,190
3761,5590
3763,10215
3767,3955
3780,17095
3782,17455
3787,1400
3788,1445
3791,12170
3794,7585
3798,10540
3813,9415
3820,13895
3825,12615
3827,13550
3830,11255
3840,19570
3842,3910
3843,4940
3857,4380
3860,19210
3861,280
3868,840
3870,170
3878,9380
3879,7765
3887,2645
3890,8355
3891,9005
3892,9835
3898,6470
3904,18205
3917,2225
3918,19760
3919,12450
3938,13240
3940,8395
3946,13675
3952,11040
3958,12375
3959,15735
3960,7930
3964,15590
3969,5900
3972,8290
3977,17505
3980,2385
3986,6725
4006,10725
4011,4220
4031,19795
4033,4885
4034,6410
4045,5120
4052,6670
4056,12415
4061,2215
4069,19600
4072,7085
4073,16175
4077,19085
4080,15235
4107,14930
4108,6730
4111,14715
4115,770
4124,6005
4130,19440
4139,17795
4142,8510
4176,7035
4177,16720
4178,4465
4180,12930
4186,4560
4190,9630
4193,14175
4199,660
4201,19925
4206,11335
4210,9700
4214,16740
4223,5440
4225,14350
4227,11760
4236,2975
4237,7700
4239,8810
4251,8120
4265,3630
4269,9790
4270,5955
4280,470
4281,14880
4289,7350
4292,3595
4293,19030
4295,11165
4298,2220
4299,9465
4302,15285
4303,7670
4304,19775
4308,4340
4310,19555
4325,14255
4329,12855
4335,665
4345,11925
4353,7865
4358,130
4363,975
4370,6635
4373,13115
4376,15945
4385,9880
4424,2155
4428,11920
4433,14335
4441,12285
4444,10690
4455,7265
4460,14050
4461,5310
4467,3110
4470,710
4480,4355
4487,15975
4497,3870
4498,17300
4502,15110
4505,300
4509,13965
4512,9470
4517,10465
4529,16510
4530,9115
4533,16275
4534,7205
4541,3875
4544,4785
4545,5195
4547,10010
4549,2045
4556,15860
4557,5465
4561,19980
4568,12260
4569,14885
4572,6165
4586,14525
4598,1080
4614,10125
4619,16190
4621,9175
4627,7125
4636,15190
4638,8970
4642,19160
4651,17050
4652,13005
4653,8770
4654,14950
4661,9645
4665,7660
4668,6335
4671,3175
4672,7895
4673,7325
4676,12845
4682,7705
4692,3720
4698,2830
4707,7610
4716,2470
4720,16775
4721,12195
4724,14280
4731,11560
4733,15660
4735,1225
4737,9690
4745,4520
4751,8675
4753,1910
4760,17305
4762,12780
4768,3135
4776,14850
4789,5655
4797,11820
4801,3635
4802,2985
4806,19820
4808,11970
4815,18105
4816,11400
4818,7860
4826,6315
4829,10610
4837,6970
4869,9325
4870,11780
4871,15070
4878,17255
4880,5890
4884,8305
4887,2205
4891,19000
4902,13560
4904,5080
4906,17890
4908,9405
4914,650
4915,8665
4919,19720
4924,6465
4928,17315
4935,16915
4936,12295
4937,9935
4941,12455
4946,14915
4949,15150
4951,5520
4952,4645
4955,10415
4969,19930
4978,7550
4984,14940
4987,6980
4990,4710
4998,11160
5000,17360
5003,13200
5009,12345
5011,960
5012,6350
5014,6575
5024,1285
5025,8015
5031,15915
5033,12625
5051,13535
5060,14320
5061,1470
5064,13780
5076,4690
5085,12885
5086,9995
5088,10100
5090,740
5091,2035
5096,12620
5102,7145
5115,16105
5120,17330
5122,8140
5123,10140
5124,18715
5157,10195
5158,10030
5162,15755
5165,10110
5174,3295
5182,3490
5185,18830
5186,3730
5189,6015
5197,10550
5208,7885
5212,1775
5216,8840
5217,18915
5221,4680
5223,6115
5228,16210
5233,10775
5235,14710
5253,1030
5269,19220
5277,6955
5282,1570
5290,7470
5293,1905
5294,9930
5297,3165
5299,12215
5301,1885
5304,13105
5306,10200
5310,9825
5314,16625
5318,19660
5323,12585
5331,11155
5334,18840
5342,8270
5343,19195
5344,18815
5346,5620
5350,2200
5355,11535
5358,8005
5359,5800
5360,4910
5361,12915
5364,2505
5365,19010
5367,19920
5369,8135
5375,5740
5377,560
5379,13650
5385,4120
5390,15210
5391,17415
5400,365
5404,12710
5408,14910
5409,17015
5413,2785
5416,16285
5417,9655
5439,7715
5444,9860
5451,2800
5459,19105
5463,570
5466,9895
5467,2175
5473,19425
5474,3070
5477,3830
5479,17685
5482,13855
5483,9480
5487,1800
5494,12875
5497,1585
5503,18540
5505,2745
5508,13520
5511,2970
5513,19005
5518,13950
5525,8815
5532,5700
5534,18700
5536,10975
5539,14095
5559,10035
5560,17640
5562,9130
5571,1255
5572,7255
5573,17515
5583,9820
5588,13750
5596,17075
5602,15330
5618,10700
5628,14420
5629,1485
5637,2050
5638,15355
5640,16940
5641,1550
5645,6945
5656,17635
5660,17880
5664,4930
5674,14410
5683,12500
5685,5405
5688,19815
5695,18345
5699,80
5707,3005
5713,4695
5718,4400
5720,17975
5724,4835
5735,17960
5741,6880
5758,7515
5792,15885
5795,14570
5797,17435
5814,4775
5829,7385
5835,12700
5840,3945
5846,6595
5847,6830
5849,18145
5854,9960
5861,1230
5864,19075
5866,3805
5882,15020
5891,9275
5901,11385
5905,11810
5911,6750
5912,11060
5913,5285
5916,10845
5924,8225
5930,10765
5934,19275
5935,14460
5940,3640
5943,7320
5944,7710
5946,12105
5949,9780
5954,2440
5957,13590
5958,15115
5965,5685
5969,16710
5970,8525
5977,13400
5978,6490
5985,95
5987,18250
5992,5845
6001,15845
6004,15220
6010,5705
6015,3935
6017,2610
6019,3685
6020,8780
6026,15595
6030,1120
6031,9605
6033,1595
6038,5870
6040,17125
6043,6600
6047,335
6057,6260
6064,17905
6076,9330
6081,5860
6089,12515
6090,15830
6093,16470
6095,10450
6098,8635
6101,9970
6107,8000
6114,12045
6115,1830
6116,14590
6119,8730
6122,4755
6130,1300
6138,6395
6141,17160
6148,3215
6149,14105
6150,13880
6151,15240
6154,8065
6157,2930
6168,17335
6176,15370
6179,19485
6199,5485
6219,11860
6220,2530
6222,5270
6224,16830
6228,16855
6229,12075
6244,1935
6260,2575
6262,7135
6265,4280
6266,16785
6268,4455
6272,5305
6278,7445
6280,16015
6283,3790
6287,13415
6292,14415
6293,19285
6304,10270
6315,10885
6322,16220
6324,16560
6327,60
6347,625
6350,8540
6351,785
6353,6170
6354,2770
6363,890
6365,3475
6373,15380
6379,18030
6381,4490
6386,14160
6389,17840
6397,6825
6401,18130
6404,6305
6405,17060
6413,9510
6420,6500
6423,16655
6424,9980
6425,18485
6426,495
6430,15570
6431,12475
6432,5155
6437,10570
6447,16935
6453,1215
6460,8195
6471,4665
6479,16195
6483,11245
6491,2475
6496,9725
6500,7025
6501,13165
6508,6665
6519,16680
6524,18785
6526,135
6527,7045
6531,4305
6539,18180
6542,5375
6548,4100
6550,10860
6560,4960
6561,10020
6564,4685
6571,6865
6577,3990
6578,10990
6586,17630
6591,3525
6595,11080
6597,8180
6601,15510
6604,14835
6605,6850
6608,4515
6620,17265
6621,8415
6623,11275
6637,13850
6643,13845
6644,4235
6649,1820
6662,10475
6665,14190
6667,16390
6669,16895
6678,6100
6689,1005
6692,4415
6693,12790
6694,16310
6698,12860
6702,11595
6705,6940
6724,13615
6736,12095
6747,15900
6751,3245
6764,9370
6766,16810
6772,14365
6776,9695
6784,1715
6785,4870
6788,13620
6790,9035
6795,1575
6798,19260
6803,7855
6813,3365
6816,8900
6831,3030
6834,14635
6837,18235
6839,14740
6847,6760
6874,12025
6878,440
6881,14650
6882,17035
6884,19500
6885,1430
6891,2380
6893,9125
6895,13440
6896,12975
6899,15675
6902,385
6904,1805
6914,13310
6925,8205
6926,3515
6935,4205
6943,14360
6944,7065
6946,855
6950,19675
6959,5265
6966,195
6972,3230
6980,17020
6991,18775
7000,9000
7011,16300
7020,1525
7030,15495
7031,9580
7037,12410
7052,3235
7058,4215
7069,12430
7071,12550
7083,4375
7086,9400
7102,3310
7105,15970
7111,6765
7118,13445
7120,1665
7121,17365
7145,255
7148,205
7149,14450
7151,11015
7152,5720
7165,19515
7172,9575
7175,6120
7177,11390
7190,2825
7197,1235
7199,7270
7203,530
7204,15000
7210,5690
7214,6200
7225,14080
7239,13100
7244,9920
7246,13920
7248,13505
7249,13370
7255,3500
7258,5875
7265,6045
7266,17745
7268,3170
7269,14845
7272,2765
7278,3260
7285,1765
7290,5790
7300,5250
7308,12980
7311,1270
7332,12810
7337,16535
7339,5675
7341,14020
7342,5340
7345,10910
7346,16635
7347,1685
7351,8300
7356,12365
7369,14720
7372,14540
7375,16295
7378,11785
7379,4000
7383,10340
7386,13600
7388,18035
7393,12230
7402,11315
7409,12150
7412,19840
7415,8105
7420,19635
7421,9390
7427,2700
7430,215
7433,8985
7434,5125
7440,1145
7443,6135
7447,18845
7450,5255
7452,4700
7455,5585
7456,17500
7461,4485
7463,4435
7473,15925
7475,9180
7480,5615
7489,12640
7490,12660
7491,16500
7498,5610
7513,19695
7527,18765
7529,10080
7530,14400
7531,19625
7546,6660
7552,6685
7554,11100
7555,8110
7557,16580
7581,9555
7582,11515
7589,4325
7597,10480
7600,19945
7605,15775
7610,11090
7616,2990
7617,4990
7621,16650
7622,19670
7634,9735
7636,1540
7640,7345
7641,13555
7643,9600
7647,1095
7652,13030
7664,845
7671,5205
7672,16975
7677,17725
7683,9720
7691,8050
7692,110
7706,13980
7707,9945
7713,17275
7715,11230
7724,13125
7726,18995
7730,4865
7749,12610
7758,12330
7761,5565
7763,9315
7765,16185
7779,1380
7785,320
7789,8130
7794,13475
7796,410
7799,14130
7806,7375
7808,16085
7814,15760
7815,8490
7817,16150
7828,6035
7830,7070
7831,9800
7833,8410
7840,10755
7842,13995
7844,5750
7857,3575
7867,11300
7870,2915
7871,19730
7874,13530
7877,830
7887,15305
7889,12940
7891,15080
7894,820
7914,3940
7923,2280
7925,13680
7932,4495
7941,7795
7948,11790
7951,835
7953,5370
7954,19665
7958,13660
7959,18965
7960,17320
7968,4880
7970,15350
7971,15015
7978,13190
7986,5670
7998,4030
8006,8880
8009,4810
8015,16010
8026,65
8043,7005
8049,19905
8052,16825
8058,2875
8068,895
8072,7730
8074,2020
8077,1355
8079,13000
8080,12775
8082,18990
8084,10245
8087,7450
8089,430
8091,1160
8093,14150
8095,725
8098,9075
8100,275
8106,8145
8113,1700
8115,19860
8119,12650
8125,6345
8128,15695
8133,13480
8134,7825
8137,19095
8144,765
8149,18780
8153,18755
8155,8230
8162,3745
8172,400
8177,7055
8178,2060
8189,9030
8196,8925
8198,19430
8214,19585
8218,10955
8221,3480
8230,9255
8236,14225
8244,15050
8245,10560
8247,10720
8249,850
8250,3495
8264,6185
8267,15230
8276,13695
8282,6835
8291,7655
8306,18125
8322,15205
8323,3065
8326,8855
8331,6520
8342,10370
8346,13815
8352,4165
8355,17115
8359,19080
8364,16780
8376,4140
8384,2580
8388,5795
8403,10920
8405,15545
8407,11635
8410,17205
8414,19685
8422,4135
8432,2300
8434,19370
8437,14550
8441,8830
8442,18010
8452,12560
8453,9215
8455,12540
8460,7925
8472,18420
8473,3120
8475,9670
8479,12370
8480,7790
8487,18930
8498,11680
8501,14330
8502,16205
8512,6235
8514,15290
8516,15075
8519,14440
8520,16450
8528,14210
8539,3810
8540,100
8549,8170
8555,3450
8556,19525
8563,7820
8564,9250
8567,13640
8568,11750
8569,7520
8571,12110
8573,17490
8575,17540
8579,5745
8581,6230
8586,19120
8588,10395
8592,10250
8593,12740
8597,19715
8599,16850
8605,6145
8611,17225
8619,11070
8634,15485
8636,18455
8637,6385
8645,8625
8647,935
8655,595
8656,10515
8657,4615
8661,17785
8663,9540
8666,16140
8674,12510
8676,14185
8692,7630
8696,19320
8701,1240
8706,3530
8713,17475
8716,14305
8729,18495
8734,7335
8736,18705
8744,360
8747,13470
8753,16765
8768,11850
8773,4360
8782,645
8784,2965
8788,15680
8789,5185
8800,19700
8806,12185
8808,11035
8810,9875
8812,7675
8816,18085
8830,7725
8831,4160
8833,16990
8841,11985
8842,8715
8843,1645
8844,12520
8848,18200
8855,6505
8858,10485
8865,4005
8869,6590
8874,4595
8877,16520
8878,13255
8895,2870
8914,19595
8925,6085
8926,16060
8929,17480
8930,16340
8937,15835
8957,4195
8961,7020
8968,3770
8979,10430
8982,5105
8988,3255
8992,16030
8993,18150
8996,630
9004,3580
9006,17465
9008,165
9014,3885
9029,4255
9031,16905
9039,11110
9045,6225
9052,12675
9055,17130
9056,18675
9065,12535
9066,18925
9070,11420
9086,15045
9096,11995
9099,610
9101,17915
9105,7295
9116,3400
9121,15790
9122,2560
9127,185
9155,305
9156,19890
9168,2310
9174,17290
9178,18500
9189,2640
9191,8630
9192,18770
9194,525
9198,11605
9199,19385
9201,5060
9202,13385
9212,13935
9216,17965
9220,8330
9230,19590
9233,7150
9237,8890
9247,17340
9250,565
9253,6065
9255,2520
9257,3075
9259,18395
9260,10665
9277,18505
9281,12200
9288,7695
9292,18910
9300,980
9303,550
9304,18350
9317,15765
9326,19810
9333,2260
9337,4550
9343,9230
9345,11360
9358,18255
9375,18340
9377,16575
9378,17720
9383,12240
9385,19640
9389,6320
9393,13080
9394,6625
9396,6455
9401,16700
9402,10710
9408,18265
9409,3050
9411,1940
9413,17810
9414,17775
9417,12815
9422,19325
9427,13985
9428,18880
9433,14970
9435,17310
9438,10390
9441,3670
9454,11930
9455,12360
9468,3435
9470,2480
9471,15700
9472,12245
9475,5400
9479,8100
9480,3570
9486,18075
9498,16515
9500,18220
9506,17990
9508,1855
9520,8095
9523,1100
9528,6430
9535,2820
9539,6140
9568,9775
9569,7995
9570,11240
9571,9120
9574,6180
9575,16025
9577,13575
9580,14375
9583,13275
9585,1920
9586,4065
9589,8150
9595,10375
9597,3545
9599,19140
9602,15750
9604,16385
9611,19950
9612,13350
9614,18190
9618,7180
9626,7275
9633,15450
9634,17175
9635,19290
9639,2150
9640,14445
9645,17985
9651,18295
9659,9925
9660,1710
9668,12955
9670,2410
9677,19830
9687,10260
9695,16645
9703,4110
9705,8495
9713,2170
9715,9245
9721,1175
9724,1260
9725,13940
9727,1515
9728,13665
9738,10085
9739,2105
9747,19450
9748,18315
9751,11670
9752,12725
9753,15530
9761,7690
9762,880
9765,18745
9766,13205
9773,6475
9774,19130
9777,1880
9801,5550
9807,15135
9819,7680
9820,15155
9834,2755
9844,14125
9851,13225
9857,18330
9864,2055
9871,10640
9873,8605
9877,8320
9881,19780
9889,19115
9894,18635
9895,18225
9896,11440
9899,14265
9900,6535
9903,15360
9912,12495
9913,11225
9914,1640
9923,1995
9926,6740
9929,1630
9930,17090
9932,4770
9943,17560
9944,12035
9947,16860
9955,9395
9956,7650
9958,12050
9965,18600
9973,8765
9976,9795
9981,17930
9989,12925
9990,7260
10004,4670
10012,16370
10016,3445
10017,15480
10023,17765
10025,8910
10034,905
10038,15225
10043,5575
10046,15710
10052,13870
10055,6255
10056,885
10060,7175
10064,16035
10069,6690
10080,2120
10087,11960
10089,5015
10098,2250
10107,9625
10109,175
10110,16955
10116,10115
10118,695
10124,14230
10126,45
10136,17710
10142,1695
10143,15540
10145,10385
10161,8190
10170,16245
10173,11350
10183,19205
10185,3590
10186,3000
10192,7400
10196,15170
10198,19960
10199,735
10208,6295
10210,415
10233,9885
10238,10210
10248,14960
10254,3895
10255,14660
10256,15415
10259,14015
10273,19330
10274,15400
10281,16755
10291,3200
10297,19270
10307,5045
10313,7555
10318,13645
10320,11055
10321,2435
10331,5420
10332,4075
10338,16995
10342,10135
10345,18290
10346,15395
10348,6125
10349,14060
10351,16455
10363,10905
10364,19380
10365,775
10372,2125
10381,7755
10384,2615
10395,1325
10396,4600
10398,12440
10399,10090
10410,10855
10411,6130
10414,2625
10415,15260
10419,14870
10422,8455
10425,9650
10427,18760
10428,14010
10429,16265
10436,9950
10439,16270
10445,3925
10451,13835
10454,1405
10458,8835
10460,780
10462,13690
10465,2630
10467,16155
10478,12220
10479,4405
10480,13235
10502,8860
10507,15265
10512,14405
10515,14395
10521,19645
10525,14340
10526,7415
10531,19975
10532,7120
10533,17680
10544,14860
10546,8480
10547,16685
10548,18890
10549,18935
10554,3615
10567,18360
10572,7740
10574,1250
10582,13580
10584,10815
10586,19745
10590,17620
10594,4925
10602,9905
10608,5350
10615,8505
10622,14325
10626,11430
10627,14670
10628,1960
10642,10605
10646,11630
10657,18850
10671,2790
10675,13175
10683,11620
10684,4895
10688,4430
10690,6515
10696,870
10698,10405
10699,18655
10701,3780
10702,18970
10703,18155
10705,5630
10706,15195
10709,5785
10710,19630
10717,10615
10730,19825
10741,4440
10743,15140
10760,16795
10764,4240
10767,8705
10768,17430
10773,16445
10776,17520
10791,16705
10796,4105
10804,5175
10807,8405
10810,13135
10812,940
10813,5905
10815,16550
10824,11530
10832,5825
10834,11330
10842,19885
10846,11615
10852,1475
10856,18465
10858,3715
10862,10715
10864,8975
10865,6605
10869,3675
10870,12600
10872,9810
10886,1015
10891,5385
10901,3340
10907,14985
10910,7160
10913,9565
10914,12825
10916,5525
10919,7040
10921,4545
10925,9335
10944,19805
10954,1365
10955,5810
10956,19995
10962,17885
10963,5855
10969,2185
10971,18440
10974,15685
10975,16945
10980,13925
10985,18050
10990,620
10996,14285
11001,7390
11005,11395
11007,10770
11015,13140
11026,3930
11042,9045
11052,12755
11058,3345
11067,11540
11073,11865
11076,3815
11083,16240
11087,11285
11091,3220
11093,5960
11095,19310
11098,17900
11099,1660
11107,16440
11112,6930
11114,10940
11124,15990
11129,3390
11139,13015
11146,10930
11147,16880
11149,14235
11150,17655
11153,860
11154,18900
11163,19835
11167,12490
11171,4580
11188,9205
11190,9710
11191,16420
11193,2900
11199,6485
11200,13410
11208,875
11209,7155
11210,1305
11216,6805
11223,17705
11224,14865
11226,12305
11239,15655
11242,16410
11261,2685
11263,18210
11266,5150
11273,5850
11275,5915
11283,14385
11291,1565
11293,11980
11303,5940
11308,15940
11310,6935
11317,1720
11319,19870
11320,1310
11324,1105
11329,535
11330,7910
11347,6070
11350,1725
11352,11200
11356,17935
11357,8080
11369,14380
11370,1890
11378,670
11379,6715
11387,14110
11390,16215
11393,16135
11395,7965
11398,10575
11400,11735
11404,18135
11414,11175
11415,11470
11420,15465
11434,3690
11440,6160
11442,17070
11446,8045
11454,2805
11455,3020
11458,30
11459,6815
11461,4040
11466,14905
11482,9615
11483,5
11486,8800
11488,2375
11490,15785
11492,7990
11496,6155
11497,19610
11499,10870
11501,1450
11506,13890
11509,6530
11514,7970
11520,7455
11523,17770
11524,3775
11525,7565
11532,15440
11533,14480
11538,17195
11546,3800
11552,460
11556,18015
11558,12055
11560,3470
11568,17185
11569,5990
11572,15320
11573,1615
11576,19150
11581,17045
11586,12720
11588,635
11591,16725
11596,4975
11598,125
11604,11665
11607,13885
11611,5980
11616,5115
11618,12910
11622,930
11625,17085
11626,15475
11628,9150
11630,9520
11632,7570
11633,19065
11634,9530
11637,8580
11645,18325
11663,16360
11672,1350
11675,8090
11680,2730
11683,15005
11685,5230
11691,17835
11693,4130
11695,19955
11697,16415
11711,18525
11719,18280
11729,2555
11731,14055
11732,8795
11744,15250
11750,690
11753,4540
11760,18530
11763,18095
11770,15065
11776,11975
11779,12395
11791,5445
11792,2885
11799,8685
11801,17790
11804,2500
11808,2295
11809,16055
11813,6290
11816,225
11829,105
11837,17550
11849,8995
11859,8235
11861,4260
11862,11120
11865,13755
11869,2110
11878,3420
11879,19395
11880,8365
11887,16080
11890,10065
11892,14600
11895,6915
11896,15645
11902,12160
11909,12180
11911,50
11913,3035
11923,7605
11924,11085
11935,1555
11946,5975
11956,9310
11958,7785
11962,13510
11965,1895
11967,13820
11970,10175
11972,6570
11977,2405
11983,18550
11984,7245
11987,7100
11993,1950
11995,10760
12001,6510
12008,5490
